content_id,risk_score,reason_code,impressions_prev_30d,avg_position,days_since_last_update,is_declining_label
content_04e1e99e13d4,0.765,standard_review,350,10.6,8,1
content_b755f195bf0a,0.765,weak_position,2255,27.8,104,1
content_b9fa0515ab1c,0.765,weak_position,89,21.7,104,1
content_5f94ccc55ac1,0.765,standard_review,3347,7.0,14,1
content_8616f2a98d6d,0.765,weak_position,1908,19.1,104,1
content_ca2daf2ba5a4,0.765,weak_position,230,23.1,104,1
content_dbab9882b828,0.765,standard_review,4544,5.1,20,1
content_62e5bbe809b1,0.765,weak_position,8412,38.0,104,0
content_314822ae53de,0.765,weak_position,80,22.2,13,1
content_adb019dcde61,0.765,standard_review,787,5.7,104,0
content_7251d20694b5,0.765,weak_position,5896,35.3,104,1
content_fe1d615b1e14,0.765,standard_review,730,10.5,104,1
content_17f1c81fdd37,0.765,standard_review,2,9.7,8,1
content_54adb0945bc8,0.765,weak_position,609,12.0,11,0
content_52b3b6aa7721,0.765,standard_review,3630,5.2,20,1
content_0ca7254d6c74,0.765,standard_review,2471,6.9,15,1
content_c77f721ab3fd,0.765,weak_position,93,24.5,20,1
content_b90b0df85c3d,0.765,weak_position,4497,16.6,104,1
content_79c794728c6b,0.765,standard_review,2434,11.0,25,0
content_d833c807ccc4,0.765,weak_position,112,22.0,20,1
content_382dbcc3e84e,0.765,weak_position,143,51.7,20,0
content_270651be075a,0.765,standard_review,221,9.1,11,0
content_a736d51f09c9,0.765,standard_review,384,10.0,20,1
content_617bb194934b,0.765,weak_position,282,27.3,104,1
content_34cbc27d60a5,0.765,standard_review,63,10.0,104,1
content_599003626885,0.765,weak_position,29,59.2,104,0
content_0712451ba1e1,0.765,standard_review,264,3.6,20,1
content_345cef6bdf4e,0.765,standard_review,215,10.9,20,0
content_fe3f8dbf3614,0.765,standard_review,75,10.1,104,1
content_0f4b5324e591,0.765,weak_position,303,11.7,20,1
content_3fd78e4d982d,0.765,standard_review,204,9.1,104,1
content_40145dc85de5,0.765,standard_review,6344,6.7,104,0
content_5dfa0cffbfa5,0.765,weak_position,264,32.6,20,1
content_fc7c3c7271cb,0.765,weak_position,9104,30.4,20,1
content_57a03eb85e75,0.765,standard_review,6165,9.3,104,1
content_bb9018e32ba7,0.765,standard_review,70,9.4,20,1
content_56ab004edd09,0.765,standard_review,2311,6.6,22,1
content_0785fc19d988,0.765,standard_review,1190,9.7,15,1
content_b6d138ee00c3,0.765,weak_position,8231,31.7,104,0
content_3c334d156819,0.765,standard_review,805,5.3,104,0
content_9d5b1013aafa,0.765,weak_position,461,11.5,104,1
content_f192f3938827,0.765,weak_position,245,30.6,104,1
content_76e969e282dd,0.765,weak_position,1010,27.7,104,0
content_3af4a161a262,0.765,weak_position,6444,27.8,104,1
content_7658e0ca734b,0.765,weak_position,2328,17.2,20,0
content_03da7338b27f,0.765,weak_position,581,19.5,20,1
content_275062583966,0.765,standard_review,172,9.8,20,1
content_3fa65e28171d,0.765,standard_review,42681,6.0,20,0
content_c14c1fe562ba,0.765,standard_review,770,7.5,104,0
content_7f961d0cbcc2,0.765,weak_position,18,32.7,151,1
content_fbc59eee1017,0.7649583333333334,standard_review,2,5.1,22,1
content_7cd3d321a3ad,0.7649166666666667,standard_review,122,10.0,20,1
content_4c792722dbae,0.7645000000000001,standard_review,226,9.6,22,1
content_0b9f2a1bb78b,0.7638333333333333,standard_review,53,4.2,104,1
content_64be03169e3d,0.7637500000000002,standard_review,2,8.0,8,1
content_fb127ea3d62e,0.7633333333333334,standard_review,13,6.2,20,1
content_bfdb42edc7a4,0.7633333333333333,standard_review,409,7.1,20,1
content_f5fcf3116968,0.7633333333333333,standard_review,51,11.2,20,1
content_ed3fe64f47d8,0.7626626984126985,standard_review,3,8.7,20,0
content_5c5c9a925d23,0.7625,standard_review,9,7.2,20,1
content_e8be9cd2e1fe,0.7625,standard_review,10,9.3,20,1
content_66bbdc2e2fca,0.7625,standard_review,220,8.2,104,0
content_bab13030d2a4,0.7625,weak_position,40,21.5,11,0
content_980cea94d794,0.762197510822511,standard_review,1,6.0,20,1
content_7967c1ffee3c,0.762197510822511,standard_review,1,6.0,20,0
content_c6fb8b50fef7,0.762,standard_review,73,10.6,104,1
content_7eebdc3f5265,0.7610833333333332,standard_review,30,9.3,20,1
content_3f2165ae576b,0.7600634920634921,standard_review,2,5.0,8,1
content_2701288427cc,0.76,weak_position,1255,32.9,20,1
content_16f8d40ac6d8,0.76,standard_review,1083,9.6,20,1
content_eb4273bb86f1,0.76,standard_review,311,7.9,8,1
content_8d50843a4e10,0.76,weak_position,271,14.4,22,1
content_5099fd7ada65,0.76,weak_position,5,18.7,104,1
content_f9b836ce1cd4,0.76,weak_position,2947,19.2,26,1
content_be6499c20a19,0.76,weak_position,424,23.7,22,0
content_3e8ab67ce1b6,0.76,weak_position,942,17.3,20,0
content_d21953dae643,0.76,weak_position,70,24.4,20,1
content_b8fb3b4ab624,0.76,standard_review,9077,11.4,20,1
content_00cf067726f7,0.76,weak_position,94,27.6,104,1
content_2a649680041f,0.76,weak_position,675,21.7,104,0
content_daa53fb38efa,0.76,weak_position,436,14.3,20,0
content_12bbe30ef9e0,0.76,standard_review,5,8.6,8,1
content_712bbbab9ff4,0.76,weak_position,316,26.2,20,0
content_9049a5fe0de3,0.76,weak_position,3800,27.5,104,0
content_44820e6ad2ae,0.76,standard_review,89,9.0,20,1
content_98f1500e1692,0.76,standard_review,332,6.5,20,1
content_3e6b543d97eb,0.76,standard_review,37,6.3,20,1
content_9ee9dadbd5d7,0.76,standard_review,1434,11.3,25,0
content_d447a286b0ed,0.76,weak_position,271,14.4,104,1
content_cbd35a3c45b2,0.76,weak_position,8934,21.9,20,1
content_e4819c5162b9,0.76,standard_review,2324,6.6,22,1
content_523565f29ac1,0.76,standard_review,1005,1.7,104,1
content_d9ae0ddd38d7,0.76,standard_review,1812,4.6,20,1
content_aa9fcfa9e45c,0.76,weak_position,8,22.8,104,1
content_f6a8cc68c91c,0.76,weak_position,68,24.6,22,0
content_c1cd03af85b2,0.76,weak_position,1194,13.7,22,1
content_7f003d24f1c8,0.76,weak_position,3,45.0,104,1
content_2c14eac78ed6,0.76,weak_position,285,41.7,20,1
content_e2f910c73cbd,0.76,standard_review,303,7.5,20,1
content_24abafed9707,0.76,standard_review,3,1.3,231,1
content_bc9233c49b68,0.76,weak_position,1799,37.8,104,0
content_5e3045c363ca,0.76,standard_review,1451,8.1,20,1
content_650269882456,0.76,weak_position,8086,27.8,104,1
content_d89195e88385,0.76,weak_position,384,23.4,104,0
content_69e938f0d44c,0.76,weak_position,46,21.3,11,0
content_d7826181fcfa,0.76,standard_review,15040,7.0,25,0
content_3847afd543b8,0.76,weak_position,4265,17.8,104,0
content_cafbb4269502,0.76,weak_position,1014,17.5,20,1
content_0cdf0e994139,0.76,standard_review,2150,6.4,104,0
content_d9152b6bf21f,0.76,standard_review,374,8.9,22,1
content_5d2d2a848813,0.76,weak_position,16,31.0,104,1
content_bef9eb4949af,0.76,standard_review,309,6.4,106,1
content_26edc5823788,0.76,standard_review,33,9.0,104,0
content_c81b352b270b,0.76,weak_position,1850,13.3,20,0
content_9705fda30577,0.76,weak_position,907,41.4,104,0
content_fff09668a5cc,0.76,weak_position,4999,39.9,104,1
content_576a0f27a454,0.76,weak_position,349,65.0,104,0
content_85cdc8c3c2f6,0.76,standard_review,79,5.4,20,0
content_4cd494a6e044,0.76,standard_review,2594,6.3,22,1
content_5827e820158f,0.76,standard_review,217,7.6,8,0
content_670b6228e132,0.76,weak_position,7924,17.8,104,1
content_17a540c99ba9,0.76,standard_review,26,9.2,8,1
content_c136191a7610,0.76,standard_review,814,8.0,22,0
content_3c5a47d61ef5,0.76,standard_review,40,9.2,20,0
content_f41621d8585f,0.76,weak_position,302,20.8,20,1
content_6931ec9c9d30,0.76,weak_position,78,34.4,104,0
content_0fa56d7c020c,0.76,standard_review,4,2.5,22,1
content_5b7f6a91fe1b,0.76,weak_position,2072,13.1,20,1
content_9f48fb0524e7,0.76,weak_position,356,13.6,104,1
content_215982bec4ef,0.76,weak_position,144,13.5,104,1
content_1f8b71725363,0.76,weak_position,99,32.4,20,0
content_90fbb97f99f4,0.76,weak_position,4,11.7,103,0
content_2a9117c556f8,0.76,weak_position,180,23.4,104,0
content_57ce8ef69462,0.76,weak_position,6924,27.8,104,1
content_6352ef618f56,0.76,standard_review,13265,5.0,20,1
content_7768e375a15e,0.76,weak_position,422,19.1,104,1
content_4163d9829025,0.76,standard_review,347,5.5,104,1
content_22d73b317e52,0.76,weak_position,140,14.2,104,0
content_7127e1a7a2de,0.76,weak_position,4419,37.7,20,1
content_426e2f454940,0.76,standard_review,4,8.3,104,1
content_ec8b30d0dbdc,0.76,weak_position,33,11.6,20,0
content_1403518ce5c6,0.76,standard_review,42,10.1,22,1
content_e5bd22ae81b6,0.76,weak_position,1878,30.9,104,1
content_47fec3bc4b6d,0.76,standard_review,1760,4.9,104,1
content_0b20c44e537b,0.76,standard_review,413,8.3,15,1
content_f84f9f955cef,0.76,standard_review,1040,6.9,20,1
content_45797cfda857,0.76,standard_review,598,5.9,104,1
content_6ae7f8cd9ba7,0.76,weak_position,3572,55.2,20,0
content_a74ee42caace,0.76,standard_review,1102,6.3,22,1
content_7603a5153758,0.76,weak_position,1827,30.1,104,1
content_a72b7aa58806,0.76,standard_review,253,11.3,22,0
content_c6c8d2bff9d2,0.76,weak_position,4173,14.0,104,1
content_10d9196ab84b,0.76,weak_position,2,17.1,104,0
content_7aa9c28972df,0.76,weak_position,102,41.5,104,0
content_038656ceaf34,0.76,standard_review,616,9.4,14,1
content_c52a3ac8369b,0.76,standard_review,422,11.3,20,1
content_7c7f619c8613,0.76,weak_position,1153,13.1,104,0
content_069238b59fbf,0.76,standard_review,8105,5.7,22,0
content_6286a7a5e1a1,0.76,weak_position,1024,36.6,22,0
content_16350274b4a4,0.76,weak_position,460,17.4,104,1
content_02afcfb9056a,0.76,weak_position,18,62.3,20,1
content_59c8ae5138e8,0.76,weak_position,48,65.5,20,1
content_b3658670d2a5,0.76,weak_position,77,31.8,13,0
content_30f09b686230,0.76,weak_position,4625,45.2,20,1
content_bdbec75c1148,0.76,weak_position,469,21.8,194,0
content_be97fc92977b,0.76,weak_position,970,29.6,104,1
content_8f748d55e3cd,0.76,standard_review,211,6.9,104,1
content_722ffb69f94a,0.76,weak_position,7499,18.3,104,1
content_6e890a4cc9f9,0.76,weak_position,3027,12.7,8,1
content_b0c0d74ebb10,0.76,standard_review,2938,9.1,104,1
content_b832f1e413b5,0.76,weak_position,714,24.7,104,1
content_ea874302699c,0.76,weak_position,131,16.9,19,1
content_03d2dad2de0d,0.76,standard_review,8343,4.2,104,0
content_bba7a7a249b2,0.76,weak_position,2804,41.2,104,1
content_0783add9a019,0.76,weak_position,1621,24.9,104,0
content_6641b9dd839b,0.76,weak_position,1661,23.2,104,0
content_bf7e47e20643,0.76,weak_position,6938,15.9,104,1
content_8f91eb2820b9,0.76,standard_review,308,11.4,11,1
content_3e260353aa82,0.76,standard_review,1876,8.5,20,0
content_18d83d6ef368,0.76,weak_position,3673,20.0,106,1
content_cd27391ecd03,0.76,standard_review,15,7.1,183,1
content_062ad10869ea,0.76,weak_position,409,23.6,22,0
content_1b942388fa47,0.76,weak_position,2,47.1,104,0
content_9bbbc34207a4,0.76,standard_review,72,4.7,20,0
content_4b7a721bc15c,0.76,standard_review,86,6.8,20,1
content_0288882479c9,0.76,standard_review,1375,3.6,22,0
content_9527215b1764,0.76,weak_position,5199,32.6,104,1
content_d9d1efc4f0c8,0.76,weak_position,2585,29.0,20,1
content_309a87e05588,0.76,standard_review,85,7.0,20,1
content_c5efe4d3335d,0.76,standard_review,709,7.1,104,1
content_a66a5366bf70,0.76,weak_position,859,16.6,22,1
content_50e28afce2ba,0.76,standard_review,2337,5.5,104,0
content_9f27879302d7,0.76,standard_review,317,6.2,104,0
content_ba6b0284b1e0,0.76,standard_review,98,9.6,13,1
content_f92cc1c6fb29,0.76,weak_position,48,24.1,104,1
content_d893d7304165,0.76,weak_position,1263,13.9,20,0
content_fbdecc7242f3,0.76,weak_position,12,14.7,104,0
content_729c97197e20,0.76,standard_review,2288,4.5,22,0
content_278e050f4120,0.76,weak_position,175,14.5,104,1
content_aa71d079c229,0.76,standard_review,132,10.7,104,1
content_1d533efd8c4d,0.76,weak_position,6226,12.7,20,1
content_4468c6c5cbe2,0.76,weak_position,89,16.5,104,0
content_73308a0ed7e3,0.76,weak_position,63,14.1,104,0
content_42836d250249,0.76,weak_position,304,23.4,104,0
content_0b87f2642f07,0.76,weak_position,7925,17.5,104,0
content_056eb045167f,0.76,standard_review,299,6.9,20,0
content_0c00f16b658a,0.76,weak_position,1233,13.4,20,1
content_ca2fac24ee7b,0.76,weak_position,794,32.5,22,0
content_a32707c05ddb,0.76,weak_position,1483,20.3,104,0
content_1a0b27cdb6a1,0.76,standard_review,2003,9.9,20,1
content_d70499f560e9,0.76,weak_position,4437,29.4,20,0
content_f6a829f0f33d,0.76,weak_position,8252,31.7,104,1
content_6220938aa626,0.76,weak_position,278,12.0,20,1
content_70fac6f6ee1f,0.76,weak_position,68,14.4,20,1
content_113246a5f8dd,0.76,weak_position,75,19.3,104,1
content_af082b61dd15,0.76,standard_review,164,9.9,13,0
content_5f10162dd602,0.76,weak_position,614,24.4,22,0
content_49b07a9052b5,0.76,weak_position,4317,14.2,104,1
content_8f4871059592,0.76,standard_review,2296,7.6,104,0
content_021eb87e10c8,0.76,standard_review,37,6.3,20,1
content_a1dd3f309e08,0.76,weak_position,1854,13.3,20,0
content_ed9d1d709d3c,0.76,standard_review,10,11.0,20,1
content_37fb0f66d2d8,0.76,standard_review,690,6.1,20,1
content_3af703c71f88,0.76,standard_review,3953,7.2,15,0
content_8326cf7a327c,0.76,standard_review,121,10.9,19,1
content_eb7fc3910d43,0.76,weak_position,16,26.3,104,1
content_e36a6e98f705,0.76,weak_position,49,12.5,104,1
content_a28fe6cce32e,0.76,weak_position,1691,25.5,20,1
content_8ef8c191f2e6,0.76,standard_review,198,9.2,22,1
content_13dbc302f87b,0.76,weak_position,265,28.7,104,1
content_2d52b9444c90,0.76,standard_review,519,9.6,20,1
content_cae6375698ac,0.76,standard_review,353,4.6,20,0
content_5c9a78188bfb,0.76,standard_review,5322,2.6,20,0
content_326a321949c0,0.76,standard_review,1190,6.5,104,0
content_18ec5ac25438,0.76,weak_position,868,17.0,104,1
content_01b06eff5bce,0.76,standard_review,365,10.9,22,0
content_4ddb2b999133,0.76,weak_position,4,20.0,104,0
content_bce275871a25,0.76,standard_review,95,5.4,20,0
content_75f71470f600,0.76,weak_position,299,13.0,20,1
content_c5226b8f31ee,0.76,weak_position,82,17.5,11,0
content_2e244ff1b58f,0.76,standard_review,180,10.8,104,1
content_ce1e8a505947,0.76,weak_position,661,38.2,22,0
content_6ab36c526d62,0.76,standard_review,1189,8.3,22,1
content_e0cd6eaa019e,0.76,standard_review,7,7.1,104,1
content_fae41c37d51d,0.76,weak_position,1022,16.9,104,1
content_0f5d70095392,0.76,weak_position,719,24.7,104,1
content_da969e01dd23,0.76,standard_review,317,6.2,104,0
content_89cac48a6037,0.76,standard_review,3836,6.5,104,1
content_8c6ecdbc57d8,0.76,standard_review,181,9.1,13,1
content_8ebd59b1bdd6,0.76,standard_review,2944,7.2,8,1
content_bbbaf49ce1e5,0.76,weak_position,8624,29.3,20,1
content_aa4484c0b710,0.76,weak_position,1871,40.8,20,1
content_17976e270c5a,0.7598333333333334,standard_review,20,6.8,20,1
content_818ca42d051e,0.7597499999999999,weak_position,15,14.3,20,1
content_3ba00ff6238e,0.7591666666666665,standard_review,435,6.5,20,1
content_46bd4617de3d,0.75875,standard_review,5,10.0,20,0
content_fbc10a3efc41,0.7585909090909091,standard_review,2,2.7,20,1
content_80e878fbb9a3,0.7584722222222221,standard_review,2,5.5,20,1
content_fef96188fdad,0.7583333333333334,standard_review,27,6.5,104,1
content_2d33a679ef65,0.7582551753801754,standard_review,2,3.0,20,1
content_bb1ac706f47d,0.7582551753801754,standard_review,2,3.0,20,1
content_d7a68d879120,0.7580000000000001,standard_review,92,11.1,104,0
content_ab46905e22f7,0.7576488095238096,standard_review,14,4.8,20,1
content_a16cc7d0e1da,0.7575,standard_review,68,4.0,104,1
content_2c2b1af1f18d,0.757059523809524,standard_review,116,9.8,20,0
content_63c13755eddc,0.7570535714285714,standard_review,14,2.9,20,0
content_156cc285e126,0.7566666666666666,weak_position,94,32.4,104,1
content_dfb4af26b57b,0.7566666666666666,standard_review,13,7.7,20,1
content_dfce82404813,0.7565000000000001,standard_review,1,9.0,8,1
content_8def3c4dd646,0.755,standard_review,36,7.0,20,1
content_a2008fe5bbaa,0.755,weak_position,2,20.0,104,0
content_f0c9af435cc7,0.755,standard_review,226,8.9,8,1
content_bb4395c0c2ed,0.755,standard_review,2882,7.2,104,1
content_6ed5b2bf1fd2,0.755,weak_position,114,12.2,20,0
content_9c1ccf220046,0.755,standard_review,975,7.0,8,1
content_034f7f73eae1,0.755,standard_review,1792,6.9,104,0
content_94174a1189f0,0.755,standard_review,132,6.3,20,1
content_24398d5d8731,0.755,standard_review,944,9.7,22,1
content_db78a288c2ee,0.755,weak_position,762,25.0,8,0
content_639d279e1289,0.755,standard_review,7775,6.1,104,1
content_5cf2cc862509,0.755,weak_position,4880,33.5,104,1
content_8c37a11fbbc3,0.755,standard_review,29,10.3,8,1
content_594b6127b732,0.755,weak_position,143,12.5,13,1
content_a9ec0fc176ba,0.755,weak_position,6201,28.5,104,1
content_77d64997649a,0.755,standard_review,1672,5.0,104,1
content_d75f26099a8e,0.755,weak_position,305,12.0,14,0
content_da33a53074bd,0.755,standard_review,761,5.7,104,1
content_0f9305fb9daa,0.755,standard_review,1765,4.7,104,1
content_2d306958d333,0.755,standard_review,4722,4.3,14,1
content_62805afb14c0,0.755,weak_position,2089,13.9,104,0
content_e0e9a6798a8c,0.755,standard_review,2123,5.4,104,0
content_19508a160b95,0.755,standard_review,2759,9.6,20,1
content_2f46f52a311b,0.755,weak_position,579,20.0,20,1
content_bb411fbac618,0.755,standard_review,752,6.3,104,0
content_103f365d51f4,0.755,weak_position,256,16.7,104,1
content_454e2d10afb8,0.755,weak_position,49,16.6,104,1
content_02d71cbc1b46,0.755,weak_position,101,46.8,20,1
content_b1efa7a785da,0.755,standard_review,167,6.1,104,0
content_2bb1b46c6c31,0.755,standard_review,513,8.9,14,1
content_d4cf94a1b87e,0.755,standard_review,484,9.4,20,0
content_f77c9b907985,0.755,weak_position,234,11.6,104,0
content_4ed6af94d2ba,0.755,standard_review,2407,7.0,22,1
content_2702f1dcbd95,0.755,standard_review,4056,4.7,20,0
content_7122587a2885,0.755,standard_review,590,7.1,20,1
content_49b90c089ad0,0.755,weak_position,1902,13.8,104,1
content_d9f6da9d0fef,0.755,weak_position,899,30.8,14,1
content_84faa0373c4a,0.755,weak_position,1112,11.5,22,0
content_6ebb6f3b39ef,0.755,standard_review,146,10.0,20,0
content_1110b7eac6d6,0.755,weak_position,4637,14.7,104,0
content_6f46e07fe3d9,0.755,standard_review,195,9.3,13,1
content_b07b684b1a00,0.755,standard_review,1201,10.6,22,1
content_453722754fea,0.755,standard_review,32872,7.6,20,1
content_783762262329,0.755,weak_position,187,26.6,104,1
content_0f452d40804a,0.755,weak_position,307,41.5,104,0
content_71f8a1e5d8d5,0.755,weak_position,66,28.2,104,0
content_d12432b0eab6,0.755,weak_position,18,21.7,104,1
content_d57b737a4b77,0.755,standard_review,8404,3.2,22,0
content_c2e0defde5ec,0.755,weak_position,31,17.8,104,1
content_087c0da3e079,0.755,standard_review,2460,3.6,104,1
content_6075f0feb775,0.755,standard_review,1840,7.7,104,0
content_b85a8896fcf8,0.755,weak_position,8,43.3,104,0
content_d7fb68efad3e,0.755,standard_review,4640,4.9,20,1
content_a62bf7fa639b,0.755,standard_review,1508,3.6,20,1
content_1d3ca44f94c1,0.755,weak_position,509,14.5,104,1
content_81fa7fe2098e,0.755,standard_review,22,1.5,104,1
content_31376c6c1e9c,0.755,standard_review,800,6.3,20,1
content_918cbbe942f0,0.755,weak_position,365,12.1,104,1
content_a323b12a6965,0.755,standard_review,591,11.4,20,1
content_8ef5d43bb725,0.755,standard_review,76,5.4,20,0
content_6e0e17a19c45,0.755,weak_position,790,16.7,104,1
content_4c98b5282353,0.755,weak_position,8973,12.9,20,1
content_b79083a4d5d5,0.755,weak_position,101,23.7,20,1
content_5ff40bea6f25,0.755,weak_position,2299,27.7,104,0
content_a8cbd753576f,0.755,weak_position,274,11.6,22,1
content_3ea3ee311922,0.755,standard_review,7834,4.2,104,0
content_8b5aab518cbb,0.755,weak_position,231,16.3,104,1
content_fdb44263d0c6,0.755,standard_review,920,4.8,20,1
content_1fedb6a2a17b,0.755,weak_position,6678,37.8,104,0
content_65a87998b28c,0.755,standard_review,6,9.2,20,1
content_7963470b9d91,0.755,weak_position,674,15.6,22,1
content_95e4d31b4463,0.755,weak_position,4189,16.0,104,1
content_56c2990d5abe,0.755,standard_review,36,7.0,20,1
content_20e2e0f25e50,0.755,standard_review,2181,5.4,104,1
